pic_id,easting,northing,altitude,long,lat
12882,734569.328,3722983.236,317.6,-84.47143742,33.62083496
12883,734564.389,3722983.045,317.6,-84.47149067,33.62083433
12884,734559.406,3722982.809,317.644,-84.4715444,33.6208333
12885,734554.38,3722982.592,317.7,-84.47159859,33.62083245
12886,734549.441,3722982.38,317.7,-84.47165184,33.62083163
12887,734544.428,3722982.141,317.7,-84.47170589,33.62083058
12888,734539.432,3722981.95,317.7,-84.47175975,33.62082996
12889,734534.494,3722981.689,317.7,-84.471813,33.6208287
12890,734529.578,3722981.525,317.7,-84.471866,33.6208283
12891,734524.503,3722981.237,317.7,-84.47192073,33.62082682
12892,734519.545,3722981.094,317.7,-84.47197417,33.62082663
12893,734514.627,3722980.974,317.7,-84.47202717,33.62082663
12894,734509.675,3722980.839,317.7,-84.47208054,33.6208265
12895,734504.617,3722980.544,317.7,-84.47213509,33.62082496
12896,734499.699,3722980.424,317.7,-84.47218809,33.62082496
12897,734494.743,3722980.303,317.7,-84.47224151,33.62082496
12898,734489.708,3722980.238,317.7,-84.47229575,33.62082549
12899,734484.81,3722980.245,317.7,-84.4723485,33.62082663
12900,734479.826,3722980.123,317.7,-84.47240222,33.62082663
12901,734474.819,3722980.001,317.7,-84.47245617,33.62082663
12902,734469.814,3722979.981,317.645,-84.47251009,33.62082755
12903,734464.801,3722979.941,317.6,-84.47256409,33.6208283
12904,734459.86,3722979.821,317.6,-84.47261734,33.6208283
12905,734454.804,3722979.697,317.6,-84.47267183,33.6208283
12906,734449.8,3722979.575,317.6,-84.47272575,33.6208283
12907,734444.809,3722979.617,317.511,-84.4727795,33.62082978
12908,734439.821,3722979.515,317.5,-84.47283325,33.62082996
12909,734434.833,3722979.393,317.5,-84.472887,33.62082996
12910,734429.846,3722979.271,317.488,-84.47294075,33.62082996
12911,734424.858,3722979.15,317.4,-84.4729945,33.62082996
12912,734419.869,3722979.076,317.4,-84.47304825,33.6208304
12913,734414.954,3722979.093,317.4,-84.47310119,33.62083163
12914,734410.068,3722978.973,317.359,-84.47315384,33.62083163
12915,734405.104,3722978.852,317.3,-84.47320734,33.62083163
12916,734400.116,3722978.73,317.3,-84.47326109,33.62083163
12917,734395.149,3722978.724,317.238,-84.47331459,33.62083267
12918,734390.183,3722978.673,317.2,-84.47336809,33.6208333
12919,734385.196,3722978.551,317.2,-84.47342184,33.6208333
12920,734380.208,3722978.429,317.116,-84.47347559,33.6208333
12921,734375.221,3722978.307,317.1,-84.47352934,33.6208333
12922,734370.233,3722978.186,317.1,-84.47358309,33.6208333
12923,734365.199,3722978.063,317.092,-84.47363734,33.6208333
12924,734360.165,3722977.94,317,-84.47369159,33.6208333
12925,734355.192,3722977.818,317,-84.47374518,33.6208333
12926,734350.252,3722977.697,316.967,-84.47379842,33.6208333
12927,734345.218,3722977.574,316.9,-84.47385267,33.6208333
12928,734340.24,3722977.453,316.9,-84.47390632,33.6208333
12929,734335.445,3722977.336,316.9,-84.473958,33.6208333
12930,734330.488,3722977.215,316.83,-84.47401142,33.6208333
12931,734325.552,3722977.094,316.8,-84.47406461,33.6208333
12932,734320.528,3722976.971,316.8,-84.47411875,33.6208333
12933,734315.621,3722976.851,316.8,-84.47417164,33.6208333
12934,734310.554,3722976.728,316.7,-84.47422624,33.6208333
12935,734305.643,3722976.608,316.7,-84.47427917,33.6208333
12936,734300.623,3722976.485,316.7,-84.47433327,33.6208333
12937,734295.735,3722976.366,316.667,-84.47438595,33.6208333
12938,734290.755,3722976.322,316.6,-84.47443959,33.620834
12939,734285.753,3722976.306,316.6,-84.47449347,33.62083496
12940,734280.747,3722976.184,316.6,-84.47454742,33.62083496
12941,734275.776,3722976.063,316.529,-84.47460099,33.62083496
12942,734270.738,3722976.088,316.5,-84.47465525,33.6208363
12943,734265.818,3722976.005,316.5,-84.47470826,33.62083663
12944,734260.777,3722975.882,316.5,-84.47476259,33.62083663
12945,734255.898,3722975.762,316.4,-84.47481517,33.62083663
12946,734250.863,3722975.668,316.4,-84.47486942,33.62083689
12947,734245.885,3722975.703,316.4,-84.47492303,33.6208383
12948,734241.016,3722975.584,316.369,-84.4749755,33.6208383
12949,734236.027,3722975.534,316.3,-84.47502925,33.62083894
12950,734231.036,3722975.525,316.3,-84.475083,33.62083996
12951,734226.014,3722975.402,316.3,-84.47513713,33.62083996
12952,734220.976,3722975.279,316.3,-84.47519142,33.62083996
12953,734216.058,3722975.159,316.3,-84.47524442,33.62083996
12954,734211.03,3722975.037,316.3,-84.47529861,33.62083996
12955,734206.064,3722975.058,316.3,-84.47535209,33.62084125
12956,734201.04,3722974.978,316.217,-84.47540622,33.62084163
12957,734196.119,3722974.858,316.2,-84.47545925,33.62084163
12958,734191.079,3722974.735,316.2,-84.47551357,33.62084163
12959,734186.021,3722974.611,316.2,-84.47556808,33.62084163
12960,734181.069,3722974.49,316.2,-84.47562144,33.62084163
12961,734175.984,3722974.366,316.2,-84.47567625,33.62084163
12962,734171.013,3722974.245,316.181,-84.47572982,33.62084163
12963,734165.946,3722974.121,316.1,-84.47578442,33.62084163
12964,734161.028,3722974.001,316.1,-84.47583742,33.62084163
12965,734156.076,3722973.88,316.1,-84.47589079,33.62084163
12966,734151.084,3722973.759,316.058,-84.47594459,33.62084163
12967,734146.115,3722973.637,316,-84.47599814,33.62084163
12968,734141.083,3722973.417,316,-84.47605239,33.62084075
12969,734136.165,3722973.209,316,-84.47610542,33.62083996
12970,734131.221,3722973.088,315.938,-84.4761587,33.62083996
12971,734126.211,3722972.966,315.9,-84.47621269,33.62083996
12972,734121.228,3722972.715,315.9,-84.47626643,33.62083879
12973,734116.195,3722972.537,315.824,-84.47632068,33.6208383
12974,734111.185,3722972.415,315.8,-84.47637467,33.6208383
12975,734106.203,3722972.138,315.8,-84.4764284,33.6208369
12976,734101.218,3722971.987,315.8,-84.47648214,33.62083663
12977,734096.26,3722971.696,315.708,-84.47653561,33.6208351
12978,734091.298,3722971.559,315.7,-84.47658909,33.62083496
12979,734086.365,3722971.258,315.7,-84.4766423,33.62083333
12980,734081.431,3722970.947,315.6,-84.47669552,33.62083161
12981,734076.492,3722970.636,315.6,-84.4767488,33.6208299
12982,734071.434,3722970.323,315.593,-84.47680336,33.62082819
12983,734066.536,3722970.015,315.5,-84.4768562,33.62082649
12984,734061.508,3722969.704,315.5,-84.47691043,33.62082479
12985,734056.629,3722969.375,315.488,-84.47696307,33.6208229
12986,734051.615,3722968.876,315.4,-84.4770172,33.62081951
12987,734046.625,3722968.408,315.385,-84.47707107,33.62081639
12988,734041.656,3722968.072,315.3,-84.47712468,33.62081445
12989,734036.822,3722967.582,315.3,-84.47717687,33.6208111
12990,734031.857,3722967.089,315.3,-84.47723047,33.62080775
12991,734026.894,3722966.564,315.283,-84.47728407,33.62080411
12992,734021.958,3722965.921,315.2,-84.4773374,33.6207994
12993,734016.968,3722965.425,315.2,-84.47739127,33.62079603
12994,734012.004,3722964.932,315.2,-84.47744487,33.62079268
12995,734007.014,3722964.437,315.2,-84.47749874,33.62078931
12996,734002,3722963.939,315.2,-84.47755287,33.62078593
12997,733997.011,3722963.444,315.178,-84.47760674,33.62078256
12998,733992.023,3722962.906,315.1,-84.4776606,33.62077881
12999,733987.074,3722962.269,315.1,-84.47771407,33.62077416
13000,733982.203,3722961.777,315.1,-84.47776667,33.6207708
13001,733977.238,3722961.284,315.075,-84.47782027,33.62076745
13002,733972.275,3722960.743,315,-84.47787387,33.62076366
13003,733967.314,3722960.113,315,-84.47792747,33.62075908
13004,733962.375,3722959.574,315,-84.4779808,33.6207553
13005,733957.438,3722958.948,314.974,-84.47803414,33.62075075
13006,733952.5,3722958.408,314.9,-84.47808747,33.62074697
13007,733947.614,3722957.74,314.9,-84.47814027,33.62074202
13008,733942.703,3722957.068,314.875,-84.47819334,33.62073705
13009,733937.779,3722956.443,314.8,-84.47824654,33.6207325
13010,733932.747,3722955.909,314.8,-84.47830087,33.62072879
13011,733927.836,3722955.237,314.777,-84.47835394,33.62072381
13012,733922.901,3722954.561,314.7,-84.47840727,33.62071881
13013,733917.966,3722953.886,314.7,-84.4784606,33.62071381
13014,733913.03,3722953.211,314.7,-84.47851394,33.62070881
13015,733908.07,3722952.533,314.7,-84.47856754,33.62070379
13016,733903.11,3722951.854,314.676,-84.47862114,33.62069876
13017,733898.15,3722951.176,314.6,-84.47867474,33.62069374
13018,733893.19,3722950.496,314.6,-84.47872834,33.62068871
13019,733888.231,3722949.771,314.6,-84.47878194,33.62068326
13020,733883.339,3722948.959,314.575,-84.47883484,33.62067702
13021,733878.545,3722948.244,314.5,-84.47888667,33.62067163
13022,733873.613,3722947.43,314.5,-84.47894,33.62066538
13023,733868.703,3722946.713,314.5,-84.47899307,33.62066
13024,733863.822,3722945.862,314.477,-84.47904587,33.6206534
13025,733858.906,3722945.009,314.4,-84.47909904,33.6206468
13026,733853.904,3722944.155,314.4,-84.47915314,33.6206402
13027,733849.047,3722943.308,314.38,-84.47920567,33.62063363
13028,733844.215,3722942.432,314.3,-84.47925794,33.6206268
13029,733839.337,3722941.428,314.3,-84.47931074,33.62061883
13030,733834.482,3722940.552,314.285,-84.47936327,33.620612
13031,733829.581,3722939.545,314.2,-84.47941631,33.620604
13032,733824.544,3722938.66,314.2,-84.4794708,33.62059713
13033,733819.663,3722937.621,314.2,-84.47952364,33.62058884
13034,733814.895,3722936.584,314.187,-84.47957527,33.62058055
13035,733809.969,3722935.539,314.1,-84.4796286,33.62057221
13036,733805.067,3722934.499,314.1,-84.47968167,33.62056392
13037,733800.141,3722933.455,314.087,-84.479735,33.62055559
13038,733795.257,3722932.416,314,-84.47978787,33.6205473
13039,733790.466,3722931.396,314,-84.47983974,33.62053916
13040,733785.561,3722930.519,313.989,-84.4798928,33.62053234
13041,733780.676,3722929.48,313.9,-84.47994569,33.62052405
13042,733775.887,3722928.418,313.9,-84.47999754,33.62051553
13043,733770.965,3722927.208,313.9,-84.48005087,33.62050571
13044,733766.056,3722926.164,313.889,-84.48010402,33.62049738
13045,733761.242,3722925.117,313.8,-84.48015614,33.620489
13046,733756.311,3722924.045,313.8,-84.48020954,33.62048043
13047,733751.495,3722922.832,313.8,-84.48026172,33.62047055
13048,733746.676,3722921.78,313.786,-84.4803139,33.62046213
13049,733741.81,3722920.694,313.7,-84.4803666,33.62045341
13050,733736.84,3722919.478,313.7,-84.48042045,33.62044355
13051,733731.997,3722918.387,313.7,-84.48047289,33.62043478
13052,733727.134,3722917.174,313.7,-84.48052559,33.62042492
13053,733722.302,3722916.072,313.7,-84.48057792,33.62041605
13054,733717.558,3722914.869,313.676,-84.48062933,33.62040625
13055,733712.668,3722913.752,313.6,-84.48068229,33.62039726
13056,733707.805,3722912.491,313.6,-84.480735,33.62038696
13057,733703.054,3722911.232,313.6,-84.4807865,33.62037666
13058,733698.223,3722909.965,313.636,-84.48083886,33.62036631
13059,733693.351,3722908.698,313.7,-84.48089167,33.62035596
13060,733688.554,3722907.427,313.7,-84.48094367,33.62034556
13061,733683.757,3722906.156,313.7,-84.48099567,33.62033516
13062,733678.983,3722904.891,313.7,-84.48104742,33.62032481
13063,733674.186,3722903.62,313.755,-84.48109942,33.62031441
13064,733669.391,3722902.239,313.8,-84.48115142,33.62030302
13065,733664.596,3722900.894,313.8,-84.48120342,33.62029195
13066,733659.825,3722899.505,313.867,-84.48125517,33.62028048
13067,733655.139,3722898.175,313.9,-84.48130599,33.62026953
13068,733650.391,3722896.767,313.975,-84.4813575,33.62025788
13069,733645.622,3722895.31,314,-84.48140925,33.6202458
13070,733640.829,3722893.847,314.083,-84.48146125,33.62023367
13071,733636.06,3722892.392,314.186,-84.481513,33.6202216
13072,733631.267,3722890.928,314.2,-84.481565,33.62020946
13073,733626.643,3722889.475,314.293,-84.48161519,33.62019739
13074,733621.883,3722888.019,314.397,-84.48166684,33.62018531
13075,733617.09,3722886.556,314.401,-84.48171884,33.62017318
13076,733612.321,3722885.099,314.505,-84.48177059,33.6201611
13077,733607.529,3722883.636,314.609,-84.48182259,33.62014897
13078,733602.778,3722882.181,314.712,-84.48187414,33.6201369
13079,733598.122,3722880.721,314.816,-84.48192467,33.62012476
13080,733593.329,3722879.258,314.92,-84.48197667,33.62011263
13081,733588.561,3722877.758,315.047,-84.48202842,33.62010016
13082,733583.793,3722876.148,315.228,-84.4820802,33.6200867
13083,733579.112,3722874.687,315.332,-84.482131,33.62007456
13084,733574.331,3722873.143,315.437,-84.48218289,33.6200617
13085,733569.57,3722871.544,315.543,-84.48223459,33.62004834
13086,733564.763,3722869.965,315.649,-84.48228678,33.62003516
13087,733560.045,3722868.383,315.754,-84.48233801,33.62002194
13088,733555.279,3722866.88,315.923,-84.48238973,33.62000945
13089,733550.515,3722865.379,316.069,-84.48244144,33.61999697
13090,733545.727,3722863.871,316.176,-84.4824934,33.61998443
13091,733541.09,3722862.373,316.366,-84.48254374,33.61997195
13092,733536.307,3722860.859,316.491,-84.48259565,33.61995935
13093,733531.519,3722859.349,316.598,-84.48264761,33.6199468
13094,733526.86,3722858.023,316.807,-84.48269814,33.61993587
13095,733522.073,3722856.508,316.929,-84.4827501,33.61992327
13096,733517.371,3722855.032,317.146,-84.48280112,33.619911
13097,733512.558,3722853.658,317.331,-84.48285332,33.61989968
13098,733507.786,3722852.211,317.479,-84.4829051,33.61988768
13099,733503.044,3722850.802,317.696,-84.48295654,33.61987603
13100,733498.276,3722849.38,317.914,-84.48300827,33.61986426
13101,733493.483,3722848.054,318.132,-84.48306024,33.61985336
13102,733488.761,3722846.735,318.349,-84.48311144,33.61984251
13103,733483.919,3722845.402,318.484,-84.48316394,33.61983156
13104,733479.056,3722844.246,318.686,-84.48321662,33.61982221
13105,733474.351,3722842.938,318.902,-84.48326764,33.61981146
13106,733469.465,3722841.807,319.023,-84.48332056,33.61980234
13107,733464.6,3722840.719,319.241,-84.48337324,33.6197936
13108,733459.708,3722839.789,319.43,-84.48342617,33.6197863
13109,733454.819,3722838.787,319.579,-84.48347909,33.61977834
13110,733449.928,3722837.837,319.798,-84.48353202,33.61977085
13111,733445.012,3722836.997,319.959,-84.48358519,33.61976436
13112,733440.121,3722836.068,320.137,-84.48363811,33.61975706
13113,733435.181,3722835.276,320.358,-84.48369152,33.61975101
13114,733430.218,3722834.539,320.49,-84.48374517,33.61974546
13115,733425.23,3722833.984,320.701,-84.48379904,33.61974155
13116,733420.351,3722833.267,320.828,-84.48385177,33.61973616
13117,733415.335,3722832.728,321.054,-84.48390594,33.6197324
13118,733410.387,3722832.184,321.283,-84.48395937,33.61972858
13119,733405.437,3722831.744,321.456,-84.4840128,33.6197257
13120,733400.419,3722831.406,321.644,-84.48406694,33.61972376
13121,733395.496,3722831.07,321.789,-84.48412005,33.61972181
13122,733390.44,3722830.742,322.013,-84.48417459,33.61971996
13123,733385.472,3722830.574,322.225,-84.48422814,33.61971954
13124,733380.515,3722830.316,322.392,-84.4842816,33.6197183
13125,733375.546,3722830.195,322.567,-84.48433515,33.6197183
13126,733370.564,3722830.239,322.779,-84.48438879,33.61971979
13127,733365.594,3722830.323,322.913,-84.4844423,33.61972163
13128,733360.624,3722830.337,323.073,-84.48449582,33.61972285
13129,733355.685,3722830.565,323.262,-84.48454896,33.61972599
13130,733350.689,3722830.837,323.474,-84.4846027,33.61972953
13131,733345.765,3722831.21,323.627,-84.48465563,33.61973397
13132,733340.84,3722831.72,323.84,-84.48470854,33.61973965
13133,733335.876,3722832.199,323.969,-84.48476188,33.61974505
13134,733331.023,3722832.797,324.195,-84.484814,33.6197515
13135,733326.042,3722833.445,324.354,-84.48486747,33.61975843
13136,733321.196,3722834.184,324.557,-84.48491947,33.61976615
13137,733316.35,3722834.948,324.774,-84.48497147,33.6197741
13138,733311.482,3722835.795,324.935,-84.48502367,33.6197828
13139,733306.597,3722836.645,325.197,-84.48507607,33.61979153
13140,733301.707,3722837.643,325.459,-84.48512847,33.61980159
13141,733296.82,3722838.55,325.621,-84.48518087,33.61981084
13142,733292.008,3722839.716,325.882,-84.48523239,33.6198224
13143,733287.243,3722840.911,326.071,-84.4852834,33.61983421
13144,733282.421,3722842.172,326.3,-84.485335,33.61984663
13145,733277.617,3722843.481,326.557,-84.4853864,33.61985948
13146,733272.85,3722844.78,326.756,-84.4854374,33.61987223
13147,733268.209,3722846.237,326.967,-84.48548701,33.61988637
13148,733263.424,3722847.784,327.212,-84.48553814,33.61990136
13149,733258.64,3722849.421,327.383,-84.48558924,33.61991716
13150,733253.954,3722851.105,327.572,-84.48563927,33.61993336
13151,733249.23,3722852.885,327.804,-84.48568968,33.61995043
13152,733244.525,3722854.731,327.972,-84.48573987,33.6199681
13153,733239.9,3722856.609,328.17,-84.48578919,33.61998603
13154,733235.268,3722858.504,328.311,-84.48583859,33.62000412
13155,733230.716,3722860.588,328.542,-84.48588707,33.6200239
13156,733226.23,3722862.66,328.68,-84.48593484,33.62004355
13157,733221.692,3722864.863,328.918,-84.48598314,33.6200644
13158,733217.21,3722867.068,329.058,-84.48603084,33.62008525
13159,733212.854,3722869.276,329.293,-84.48607717,33.6201061
13160,733208.51,3722871.662,329.435,-84.48612334,33.62012855
13161,733204.182,3722873.989,329.573,-84.48616934,33.62015046
13162,733199.883,3722876.437,329.71,-84.486215,33.62017346
13163,733195.627,3722879.007,329.846,-84.48626017,33.62019755
13164,733191.415,3722881.676,329.979,-84.48630484,33.62022253
13165,733187.389,3722884.345,330.113,-84.4863475,33.62024746
13166,733183.235,3722887.174,330.245,-84.4863915,33.62027386
