Sign_ID,Unnamed: 0,ID,Easting,Northing,Altitude,Retro,Angle,Distance,UTC,Long,Lat,Pic
9,223323.0,16343964.0,755148.489,3741220.035,298.5,0.765,0.00646,56.245,62443.53885,-84.244572882,33.780396466,10415
9,223324.0,16343965.0,755148.448,3741220.031,297.922,0.737,-0.0038399999999999997,56.236000000000004,62443.53887999999,-84.244573324,33.780396441,10415
9,223393.0,16344034.0,755148.671,3741220.126,299.065,0.757,0.01675,55.881,62443.55214,-84.244570896,33.780397244,10415
9,223394.0,16344035.0,755148.631,3741220.113,298.491,0.753,0.00646,55.875,62443.55217,-84.24457132399999,33.78039714,10415
9,223395.0,16344036.0,755148.593,3741220.094,297.917,0.741,-0.0038399999999999997,55.881,62443.55221,-84.244571742,33.780396979,10415
9,223468.0,16344109.0,755148.812,3741220.209,299.057,0.745,0.01685,55.506,62443.565460000005,-84.244569347,33.780397963,10415
9,223469.0,16344110.0,755148.775,3741220.185,298.487,0.761,0.00656,55.512,62443.56549,-84.244569756,33.780397752,10415
9,223470.0,16344111.0,755148.738,3741220.158,297.918,0.729,-0.00374,55.526,62443.56552999999,-84.244570161,33.78039752,10415
9,223542.0,16344183.0,755148.958,3741220.259,299.039,0.761,0.01675,55.165,62443.578779999996,-84.244567762,33.780398375,10415
9,223543.0,16344184.0,755148.918,3741220.247,298.473,0.753,0.00646,55.158,62443.57881,-84.244568188,33.780398281,10415
9,223544.0,16344185.0,755148.879,3741220.235,297.907,0.741,-0.0038399999999999997,55.158,62443.578839999995,-84.244568612,33.780398178,10415
9,223614.0,16344255.0,755149.1,3741220.329,299.027,0.761,0.01675,54.803999999999995,62443.59209,-84.244566206,33.780398968,10415
9,223615.0,16344256.0,755149.062,3741220.313,298.464,0.753,0.00646,54.801,62443.59213,-84.244566624,33.780398838,10415
9,223616.0,16344257.0,755149.022,3741220.303,297.902,0.729,-0.0038399999999999997,54.799,62443.59216,-84.244567049,33.780398753,10415
9,223688.0,16344329.0,755149.239,3741220.42,299.02,0.757,0.01685,54.426,62443.60542000001,-84.244564677,33.780399756,10415
9,223689.0,16344330.0,755149.203,3741220.393,298.461,0.753,0.00656,54.435,62443.60545,-84.244565077,33.780399521,10415
9,223690.0,16344331.0,755149.165,3741220.374,297.902,0.757,-0.00374,54.441,62443.60548,-84.244565489,33.780399365,10415
9,223764.0,16344405.0,755149.38,3741220.492,299.003,0.769,0.01675,54.074,62443.61874,-84.244563133,33.780400375,10415
9,223765.0,16344406.0,755149.343,3741220.475,298.448,0.765,0.00646,54.073,62443.61877000001,-84.244563545,33.780400231,10415
9,223766.0,16344407.0,755149.304,3741220.467,297.893,0.769,-0.0038399999999999997,54.068999999999996,62443.6188,-84.244563969,33.780400166,10415
9,223841.0,16344482.0,755149.523,3741220.56,298.993,0.769,0.01675,53.727,62443.63206,-84.24456158,33.780400951,10415
9,223842.0,16344483.0,755149.486,3741220.539,298.441,0.761,0.00646,53.73,62443.63209,-84.244561985,33.780400772,10415
9,223843.0,16344484.0,755149.445,3741220.541,297.89,0.761,-0.0038399999999999997,53.716,62443.63212,-84.244562421,33.780400796,10415
9,223916.0,16344557.0,755149.661,3741220.649,298.987,0.776,0.01685,53.358999999999995,62443.645370000006,-84.244560059,33.780401717,10415
9,223917.0,16344558.0,755149.624,3741220.634,298.439,0.769,0.00656,53.356,62443.645410000005,-84.24456046899999,33.780401591,10415
9,223918.0,16344559.0,755149.588,3741220.608,297.891,0.765,-0.00374,53.37,62443.64544,-84.244560863,33.780401365,10415
9,223991.0,16344632.0,755149.802,3741220.719,298.971,0.765,0.01675,53.00899999999999,62443.65869,-84.24455852199999,33.780402317,10415
9,223992.0,16344633.0,755149.764,3741220.702,298.427,0.761,0.00646,53.008,62443.65872000001,-84.244558929,33.780402175999996,10415
9,223993.0,16344634.0,755149.727,3741220.686,297.882,0.761,-0.0038399999999999997,53.012,62443.65875,-84.24455933600001,33.780402041,10415
9,224065.0,16344706.0,755149.941,3741220.796,298.96,0.769,0.01675,52.653,62443.67201,-84.244556993,33.780402973,10415
9,224066.0,16344707.0,755149.904,3741220.78,298.419,0.776,0.00646,52.651,62443.67204,-84.244557399,33.780402842,10415
9,224067.0,16344708.0,755149.865,3741220.776,297.879,0.753,-0.0038399999999999997,52.643,62443.67207000001,-84.244557822,33.780402814,10415
9,224142.0,16344783.0,755150.078,3741220.894,298.954,0.761,0.01685,52.275,62443.68532999999,-84.244555496,33.780403826,10415
9,224143.0,16344784.0,755150.041,3741220.873,298.417,0.757,0.00656,52.278,62443.68537000001,-84.244555891,33.780403648000004,10415
9,224144.0,16344785.0,755150.005,3741220.853,297.881,0.749,-0.00374,52.286,62443.6854,-84.244556289,33.780403478000004,10415
9,224215.0,16344856.0,755150.219,3741220.951,298.938,0.761,0.01675,51.938,62443.69865,-84.244553951,33.780404309,10415
9,224216.0,16344857.0,755150.182,3741220.94,298.405,0.745,0.00646,51.931999999999995,62443.69869,-84.244554357,33.780404214,10415
9,224217.0,16344858.0,755150.145,3741220.925,297.872,0.769,-0.0038399999999999997,51.935,62443.69872000001,-84.24455476,33.780404089,10415
9,224289.0,16344930.0,755150.319,3741221.028,298.398,0.753,0.00646,51.56399999999999,62443.712,-84.244552856,33.780404978,10415
9,224290.0,16344931.0,755150.282,3741221.015,297.868,0.757,-0.0038399999999999997,51.565,62443.71204,-84.244553258,33.78040487,10415
10,230282.0,16350923.0,755170.331,3741182.438,298.645,0.745,0.00646,67.55199999999999,62444.817460000006,-84.244348093,33.780052497,10423
10,230283.0,16350924.0,755170.289,3741182.402,297.952,0.737,-0.0038399999999999997,67.57,62444.817489999994,-84.244348565,33.780052186,10423
10,230349.0,16350990.0,755170.484,3741182.516,298.638,0.757,0.00646,67.195,62444.83078,-84.244346425,33.780053163000005,10423
10,230350.0,16350991.0,755170.438,3741182.494,297.948,0.753,-0.0038399999999999997,67.199,62444.83081,-84.244346921,33.780052976,10423
10,230417.0,16351058.0,755170.631,3741182.62,298.638,0.745,0.00656,66.811,62444.84409,-84.24434480800001,33.780054071,10423
10,230418.0,16351059.0,755170.59,3741182.576,297.952,0.741,-0.00374,66.83800000000001,62444.84412,-84.244345258,33.78005368,10423
10,230485.0,16351126.0,755170.784,3741182.691,298.624,0.749,0.00646,66.461,62444.857410000004,-84.244343139,33.780054671,10423
10,230486.0,16351127.0,755170.733,3741182.697,297.942,0.733,-0.0038399999999999997,66.437,62444.85744,-84.244343683,33.780054734000004,10423
10,230553.0,16351194.0,755170.933,3741182.78,298.617,0.745,0.00646,66.093,62444.870729999995,-84.244341503,33.780055433,10423
10,230554.0,16351195.0,755170.89,3741182.752,297.939,0.745,-0.0038399999999999997,66.10300000000001,62444.87077,-84.244341979,33.780055193,10423
10,230621.0,16351262.0,755171.083,3741182.866,298.617,0.745,0.00656,65.727,62444.88405,-84.244339862,33.780056178,10423
10,230622.0,16351263.0,755171.04,3741182.838,297.942,0.761,-0.00374,65.738,62444.884079999996,-84.244340335,33.780055931,10423
10,230688.0,16351329.0,755171.232,3741182.95,298.603,0.753,0.00646,65.36399999999999,62444.89736,-84.24433823,33.780056895,10423
10,230689.0,16351330.0,755171.191,3741182.914,297.932,0.753,-0.0038399999999999997,65.383,62444.89739,-84.244338686,33.780056578,10423
10,230755.0,16351396.0,755171.382,3741183.029,298.596,0.749,0.00646,65.006,62444.910670000005,-84.244336588,33.780057569,10423
10,230756.0,16351397.0,755171.343,3741182.981,297.929,0.757,-0.0038399999999999997,65.03699999999999,62444.9107,-84.244337019,33.780057146,10423
10,230823.0,16351464.0,755171.529,3741183.123,298.596,0.753,0.00656,64.632,62444.92397999999,-84.244334975,33.780058385,10423
10,230824.0,16351465.0,755171.488,3741183.086,297.932,0.757,-0.00374,64.652,62444.92401,-84.244335425,33.780058061,10423
10,230889.0,16351530.0,755171.675,3741183.214,298.582,0.769,0.00646,64.26100000000001,62444.937289999994,-84.24433337,33.780059172,10423
10,230890.0,16351531.0,755171.638,3741183.162,297.923,0.745,-0.0038399999999999997,64.296,62444.93732999999,-84.244333787,33.780058713,10423
10,230955.0,16351596.0,755171.823,3741183.3,298.575,0.773,0.00646,63.896,62444.95061,-84.244331751,33.780059904,10423
10,230956.0,16351597.0,755171.784,3741183.256,297.919,0.749,-0.0038399999999999997,63.923,62444.950639999995,-84.244332182,33.780059519,10423
10,231023.0,16351664.0,755171.969,3741183.396,298.574,0.773,0.00656,63.52,62444.96392,-84.244330153,33.780060738,10423
10,231024.0,16351665.0,755171.934,3741183.336,297.923,0.745,-0.00374,63.56399999999999,62444.96395,-84.244330549,33.780060202,10423
10,231090.0,16351731.0,755172.123,3741183.444,298.562,0.773,0.00646,63.193000000000005,62444.97723,-84.244328474,33.780061133000004,10423
10,231091.0,16351732.0,755172.081,3741183.419,297.913,0.753,-0.0038399999999999997,63.201,62444.97726,-84.24432893699999,33.780060917,10423
11,243810.0,16364451.0,755219.459,3741116.103,297.11,0.718,-0.0038399999999999997,82.89299999999999,62447.45353,-84.24383724399999,33.779443056999995,10439
11,243880.0,16364521.0,755219.602,3741116.227,297.109,0.741,-0.0038399999999999997,82.512,62447.46684,-84.243835668,33.77944414,10439
11,243951.0,16364592.0,755219.743,3741116.357,297.116,0.749,-0.00374,82.124,62447.48016,-84.243834107,33.779445282,10439
11,244022.0,16364663.0,755219.883,3741116.487,297.106,0.745,-0.0038399999999999997,81.737,62447.49347,-84.243832562,33.779446415,10439
11,244094.0,16364735.0,755220.024,3741116.612,297.105,0.753,-0.0038399999999999997,81.355,62447.506779999996,-84.243831001,33.779447505,10439
11,244165.0,16364806.0,755220.166,3741116.735,297.112,0.737,-0.00374,80.97399999999999,62447.5201,-84.243829433,33.779448584,10439
11,244237.0,16364878.0,755220.348,3741116.911,297.93,0.702,0.00646,80.56,62447.53337999999,-84.243827415,33.779450119,10439
11,244238.0,16364879.0,755220.301,3741116.877,297.103,0.749,-0.0038399999999999997,80.574,62447.533410000004,-84.243827936,33.779449828000004,10439
11,244310.0,16364951.0,755220.494,3741117.018,297.925,0.745,0.00646,80.196,62447.5467,-84.24382581399999,33.779451048,10439
11,244311.0,16364952.0,755220.447,3741116.984,297.101,0.745,-0.0038399999999999997,80.21,62447.546729999995,-84.24382633399999,33.779450757,10439
11,244382.0,16365023.0,755220.635,3741117.14,297.928,0.725,0.00656,79.816,62447.56001,-84.243824258,33.779452119,10439
11,244383.0,16365024.0,755220.587,3741117.109,297.108,0.749,-0.00374,79.827,62447.56005,-84.243824784,33.779451852,10439
11,244454.0,16365095.0,755220.774,3741117.265,297.915,0.737,0.00646,79.433,62447.57332,-84.243822726,33.779453212,10439
11,244455.0,16365096.0,755220.728,3741117.227,297.099,0.753,-0.0038399999999999997,79.452,62447.57335,-84.24382323,33.779452877,10439
11,244526.0,16365167.0,755220.912,3741117.393,297.91,0.737,0.00646,79.047,62447.586639999994,-84.243821199,33.77945433,10439
11,244527.0,16365168.0,755220.864,3741117.361,297.098,0.745,-0.0038399999999999997,79.059,62447.586670000004,-84.243821723,33.779454056,10439
11,244598.0,16365239.0,755221.05,3741117.519,297.912,0.741,0.00656,78.663,62447.59995,-84.243819667,33.779455433,10439
11,244599.0,16365240.0,755221.006,3741117.477,297.105,0.753,-0.00374,78.686,62447.59997999999,-84.243820158,33.779455064000004,10439
11,244670.0,16365311.0,755221.17,3741117.642,297.912,0.745,0.00646,78.279,62447.61327,-84.243818338,33.779456514,10439
11,244671.0,16365312.0,755221.127,3741117.596,297.109,0.753,-0.0038399999999999997,78.306,62447.6133,-84.243818815,33.77945611,10439
11,244742.0,16365383.0,755221.295,3741117.751,297.921,0.753,0.00646,77.911,62447.62658,-84.243816963,33.779457459,10439
11,244743.0,16365384.0,755221.251,3741117.708,297.12,0.749,-0.0038399999999999997,77.934,62447.62662,-84.243817447,33.779457087,10439
11,244814.0,16365455.0,755221.411,3741117.885,297.936,0.749,0.00656,77.515,62447.6399,-84.243815665,33.779458646,10439
11,244815.0,16365456.0,755221.372,3741117.831,297.14,0.741,-0.00374,77.551,62447.63994,-84.243816108,33.779458161,10439
11,244887.0,16365528.0,755221.503,3741117.914,297.144,0.714,-0.0038399999999999997,77.208,62447.65325,-84.24381467,33.779458885,10439
12,295338.0,16415979.0,755376.079,3741016.148,296.669,0.816,0.04771,27.579,62457.02654,-84.242176464,33.77850481,10475
12,295339.0,16415980.0,755376.091,3741016.123,296.386,0.788,0.03742,27.599,62457.02657,-84.242176348,33.778504579,10475
12,295340.0,16415981.0,755376.098,3741016.105,296.102,0.788,0.02713,27.613000000000003,62457.02661,-84.242176275,33.778504417,10475
12,295341.0,16415982.0,755376.105,3741016.088,295.818,0.776,0.01684,27.629,62457.02664,-84.242176208,33.778504264,10475
12,295419.0,16416060.0,755376.167,3741016.23,296.65,0.831,0.04761,27.25,62457.03985,-84.242175492,33.77850553,10475
12,295420.0,16416061.0,755376.173,3741016.215,296.369,0.843,0.03732,27.258000000000003,62457.03989,-84.24217543399999,33.778505394,10475
12,295421.0,16416062.0,755376.174,3741016.208,296.089,0.855,0.027030000000000002,27.26,62457.03992,-84.242175422,33.778505331,10475
12,295422.0,16416063.0,755376.194,3741016.168,295.808,0.855,0.01674,27.303,62457.03995,-84.24217521899999,33.778504963,10475
12,295423.0,16416064.0,755376.193,3741016.166,295.527,0.863,0.00645,27.305,62457.039979999994,-84.242175237,33.778504946,10475
12,295501.0,16416142.0,755376.254,3741016.316,296.632,0.824,0.04761,26.916999999999998,62457.05317000001,-84.242174537,33.778506281,10475
12,295502.0,16416143.0,755376.252,3741016.314,296.355,0.82,0.03732,26.91,62457.0532,-84.242174555,33.778506267,10475
12,295503.0,16416144.0,755376.264,3741016.287,296.079,0.843,0.027030000000000002,26.935,62457.05323,-84.242174428,33.778506021,10475
12,295581.0,16416222.0,755376.325,3741016.432,296.89,0.749,0.057999999999999996,26.561,62457.06645,-84.242173729,33.778507309,10475
12,295582.0,16416223.0,755376.324,3741016.431,296.617,0.847,0.04771,26.551,62457.066479999994,-84.242173748,33.778507298,10475
12,295583.0,16416224.0,755376.336,3741016.405,296.344,0.835,0.03742,26.572,62457.066510000004,-84.24217362600001,33.778507061999996,10475
12,295584.0,16416225.0,755376.351,3741016.373,296.071,0.843,0.02713,26.603,62457.06655,-84.242173466,33.778506766999996,10475
12,295662.0,16416303.0,755376.396,3741016.545,296.866,0.773,0.0579,26.197,62457.07976,-84.24217292899999,33.778508308,10475
12,295663.0,16416304.0,755376.42,3741016.499,296.598,0.847,0.04761,26.238000000000003,62457.079789999996,-84.242172693,33.778507891,10475
12,295664.0,16416305.0,755376.418,3741016.497,296.328,0.808,0.03732,26.232,62457.079820000006,-84.242172706,33.778507872,10475
12,295665.0,16416306.0,755376.436,3741016.462,296.058,0.847,0.027030000000000002,26.267,62457.07985,-84.242172527,33.778507548,10475
12,295743.0,16416384.0,755376.49,3741016.618,296.846,0.784,0.0579,25.878,62457.09307,-84.242171903,33.778508949,10475
12,295744.0,16416385.0,755376.5,3741016.596,296.58,0.816,0.04761,25.893,62457.0931,-84.242171797,33.778508740999996,10475
12,295745.0,16416386.0,755376.505,3741016.583,296.314,0.82,0.03732,25.899,62457.093129999994,-84.24217175,33.778508627,10475
12,295746.0,16416387.0,755376.516,3741016.56,296.048,0.847,0.027030000000000002,25.92,62457.09317000001,-84.24217163899999,33.778508414,10475
12,295824.0,16416465.0,755376.584,3741016.69,296.829,0.788,0.057999999999999996,25.561,62457.10638,-84.24217086600001,33.778509575,10475
12,295825.0,16416466.0,755376.587,3741016.68,296.566,0.839,0.04771,25.561999999999998,62457.10641,-84.24217083,33.77850948,10475
12,295826.0,16416467.0,755376.592,3741016.668,296.303,0.824,0.03742,25.568,62457.106439999996,-84.242170783,33.778509367,10475
12,295827.0,16416468.0,755376.603,3741016.645,296.04,0.851,0.02713,25.588,62457.106479999995,-84.242170676,33.778509162,10475
12,295905.0,16416546.0,755376.673,3741016.772,296.806,0.816,0.0579,25.233,62457.11969,-84.242169883,33.778510288,10475
12,295906.0,16416547.0,755376.671,3741016.771,296.546,0.831,0.04761,25.223000000000003,62457.11972,-84.242169902,33.778510282,10475
12,295907.0,16416548.0,755376.681,3741016.75,296.287,0.863,0.03732,25.239,62457.11975,-84.242169804,33.778510091,10475
12,295908.0,16416549.0,755376.693,3741016.725,296.028,0.839,0.027030000000000002,25.263,62457.11979,-84.242169678,33.778509855,10475
12,295986.0,16416627.0,755376.755,3741016.866,296.785,0.835,0.0579,24.891,62457.133,-84.24216897,33.778511114000004,10475
12,295987.0,16416628.0,755376.76,3741016.854,296.529,0.847,0.04761,24.894000000000002,62457.13303,-84.24216892300001,33.778511006,10475
12,295988.0,16416629.0,755376.765,3741016.84,296.273,0.863,0.03732,24.901999999999997,62457.13307,-84.242168863,33.778510876999995,10475
12,295989.0,16416630.0,755376.769,3741016.83,296.017,0.843,0.027030000000000002,24.908,62457.1331,-84.242168829,33.778510788,10475
12,296067.0,16416708.0,755376.84,3741016.956,296.767,0.835,0.057999999999999996,24.554000000000002,62457.146310000004,-84.24216803,33.778511901,10475
12,296068.0,16416709.0,755376.847,3741016.939,296.515,0.855,0.04771,24.563000000000002,62457.14634,-84.242167954,33.778511746,10475
12,296069.0,16416710.0,755376.855,3741016.921,296.262,0.867,0.03742,24.575,62457.14638,-84.242167874,33.778511587,10475
12,296070.0,16416711.0,755376.861,3741016.907,296.01,0.871,0.02713,24.586,62457.14641,-84.24216781300001,33.778511457,10475
12,296071.0,16416712.0,755376.869,3741016.889,295.757,0.867,0.01684,24.604,62457.14644,-84.24216773100001,33.778511293,10475
12,296072.0,16416713.0,755376.88,3741016.867,295.503,0.871,0.00655,24.629,62457.146479999996,-84.24216762399999,33.778511091999995,10475
12,296150.0,16416791.0,755376.965,3741016.963,295.997,0.702,0.027030000000000002,24.288,62457.15972,-84.242166677,33.778511936,10475
12,296151.0,16416792.0,755376.958,3741016.972,295.747,0.773,0.01674,24.275,62457.15975,-84.24216674899999,33.778512019000004,10475
12,296152.0,16416793.0,755376.958,3741016.969,295.497,0.796,0.00645,24.278000000000002,62457.15979,-84.242166752,33.778511994,10475
13,491074.0,16611715.0,756022.939,3740465.044,290.689,0.749,0.07851,51.385,62490.83237999999,-84.235357698,33.773383806,10647
13,491075.0,16611716.0,756022.949,3740465.079,290.159,0.741,0.06822,51.339,62490.83241,-84.235357585,33.773384115,10647
13,491076.0,16611717.0,756022.978,3740465.059,289.632,0.749,0.057920000000000006,51.356,62490.83244,-84.23535727699999,33.773383932,10647
13,491154.0,16611795.0,756023.033,3740465.129,290.673,0.769,0.07851,51.035,62490.8457,-84.235356663,33.773384545999996,10647
13,491155.0,16611796.0,756023.056,3740465.126,290.148,0.765,0.06822,51.028999999999996,62490.84572999999,-84.23535641699999,33.773384514,10647
13,491156.0,16611797.0,756023.072,3740465.143,289.623,0.773,0.057920000000000006,51.007,62490.84577000001,-84.235356242,33.773384663,10647
13,491237.0,16611878.0,756023.124,3740465.22,290.662,0.769,0.07861,50.678000000000004,62490.85902999999,-84.235355652,33.773385346,10647
13,491238.0,16611879.0,756023.144,3740465.226,290.141,0.765,0.06832,50.663000000000004,62490.85906,-84.235355439,33.773385391,10647
13,491239.0,16611880.0,756023.165,3740465.227,289.62,0.765,0.05802,50.658,62490.85909,-84.23535521,33.773385396,10647
13,491320.0,16611961.0,756023.223,3740465.293,290.642,0.769,0.07851,50.341,62490.872339999994,-84.23535457,33.773385977,10647
13,491321.0,16611962.0,756023.24,3740465.303,290.124,0.765,0.06822,50.321000000000005,62490.87237999999,-84.235354375,33.773386064,10647
13,491322.0,16611963.0,756023.257,3740465.317,289.606,0.769,0.057920000000000006,50.303000000000004,62490.87241,-84.235354193,33.773386181,10647
13,491402.0,16612043.0,756023.303,3740465.356,291.141,0.737,0.0888,50.027,62490.88563,-84.235353682,33.773386529,10647
13,491403.0,16612044.0,756023.323,3740465.361,290.627,0.769,0.07851,50.00899999999999,62490.88567,-84.235353468,33.773386563,10647
13,491404.0,16612045.0,756023.338,3740465.377,290.112,0.776,0.06822,49.983000000000004,62490.8857,-84.235353298,33.773386703,10647
13,491405.0,16612046.0,756023.352,3740465.399,289.597,0.769,0.057920000000000006,49.956,62490.885729999995,-84.23535314899999,33.773386898000005,10647
13,491489.0,16612130.0,756023.397,3740465.443,291.127,0.753,0.0889,49.675,62490.898960000006,-84.235352647,33.773387287,10647
13,491490.0,16612131.0,756023.415,3740465.451,290.616,0.773,0.07861,49.653,62490.898989999994,-84.235352451,33.773387357,10647
13,491491.0,16612132.0,756023.43,3740465.466,290.104,0.769,0.06832,49.628,62490.899020000004,-84.23535228,33.773387489,10647
13,491492.0,16612133.0,756023.446,3740465.481,289.594,0.769,0.05802,49.608999999999995,62490.89905,-84.23535210600001,33.773387615,10647
13,491576.0,16612217.0,756023.493,3740465.525,291.103,0.753,0.0888,49.328,62490.91228,-84.23535159,33.773388002,10647
13,491577.0,16612218.0,756023.513,3740465.525,290.595,0.769,0.07851,49.315,62490.91231,-84.235351366,33.773387996,10647
13,491578.0,16612219.0,756023.528,3740465.543,290.088,0.773,0.06821,49.287,62490.912339999995,-84.235351208,33.773388155,10647
13,491579.0,16612220.0,756023.55,3740465.537,289.581,0.776,0.057920000000000006,49.288999999999994,62490.912379999994,-84.235350963,33.7733881,10647
13,491662.0,16612303.0,756023.6,3740465.575,291.085,0.753,0.0888,49.015,62490.92559,-84.23535042,33.773388429,10647
13,491663.0,16612304.0,756023.607,3740465.611,290.58,0.769,0.07851,48.964,62490.92562,-84.235350328,33.773388749,10647
13,491664.0,16612305.0,756023.624,3740465.622,290.076,0.769,0.06822,48.943999999999996,62490.92565,-84.235350145,33.77338884,10647
13,491665.0,16612306.0,756023.636,3740465.644,289.572,0.773,0.057920000000000006,48.916000000000004,62490.92569,-84.235350005,33.773389042,10647
13,491745.0,16612386.0,756023.695,3740465.657,291.071,0.749,0.0889,48.668,62490.93892000001,-84.235349364,33.773389146,10647
13,491746.0,16612387.0,756023.703,3740465.693,290.569,0.769,0.07861,48.617,62490.93895,-84.235349274,33.773389466,10647
13,491747.0,16612388.0,756023.722,3740465.696,290.069,0.776,0.06832,48.605,62490.93897999999,-84.235349066,33.773389489,10647
13,491748.0,16612389.0,756023.732,3740465.724,289.569,0.776,0.05802,48.571999999999996,62490.939020000005,-84.235348946,33.773389733,10647
13,491829.0,16612470.0,756023.783,3740465.763,291.046,0.761,0.0888,48.29600000000001,62490.95224,-84.235348387,33.773390075,10647
13,491830.0,16612471.0,756023.803,3740465.765,290.549,0.773,0.07851,48.281000000000006,62490.95227,-84.235348178,33.773390089,10647
13,491831.0,16612472.0,756023.812,3740465.794,290.052,0.773,0.06821,48.242,62490.9523,-84.235348065,33.773390344,10647
13,491832.0,16612473.0,756023.829,3740465.804,289.556,0.769,0.057920000000000006,48.227,62490.952339999996,-84.235347886,33.773390435,10647
13,491912.0,16612553.0,756023.89,3740465.816,291.029,0.769,0.0888,47.98,62490.965560000004,-84.235347222,33.773390528,10647
13,491913.0,16612554.0,756023.9,3740465.844,290.534,0.769,0.07851,47.938,62490.96559,-84.235347107,33.773390774,10647
13,491914.0,16612555.0,756023.916,3740465.854,290.041,0.78,0.06821,47.918,62490.96563,-84.23534693,33.773390865,10647
13,491915.0,16612556.0,756023.929,3740465.872,289.548,0.773,0.057920000000000006,47.895,62490.96566,-84.235346782,33.773391026,10647
13,491998.0,16612639.0,756023.973,3740465.934,291.013,0.769,0.0889,47.595,62490.978879999995,-84.235346292,33.773391572,10647
13,491999.0,16612640.0,756023.992,3740465.936,290.523,0.765,0.07861,47.58,62490.97892,-84.235346086,33.773391586,10647
13,492000.0,16612641.0,756024.012,3740465.935,290.034,0.773,0.06831,47.573,62490.97895,-84.235345869,33.773391567,10647
13,492001.0,16612642.0,756024.031,3740465.937,289.545,0.769,0.05802,47.567,62490.97897999999,-84.235345666,33.773391584,10647
13,492084.0,16612725.0,756024.072,3740466.008,290.99,0.765,0.0888,47.257,62490.9922,-84.235345196,33.773392212,10647
13,492085.0,16612726.0,756024.087,3740466.023,290.503,0.765,0.07851,47.229,62490.992229999996,-84.235345039,33.77339234,10647
13,492086.0,16612727.0,756024.106,3740466.023,290.017,0.769,0.06821,47.22,62490.99227,-84.235344829,33.773392338,10647
13,492087.0,16612728.0,756024.121,3740466.037,289.531,0.773,0.057920000000000006,47.202,62490.9923,-84.235344669,33.773392458000004,10647
13,492171.0,16612812.0,756024.168,3740466.075,290.971,0.773,0.0888,46.926,62491.005520000006,-84.235344143,33.77339279,10647
13,492172.0,16612813.0,756024.182,3740466.09,290.488,0.769,0.07851,46.897,62491.005560000005,-84.23534399,33.773392926,10647
13,492173.0,16612814.0,756024.198,3740466.099,290.005,0.773,0.06821,46.879,62491.00559,-84.235343816,33.773393003,10647
13,492174.0,16612815.0,756024.221,3740466.089,289.523,0.761,0.057920000000000006,46.886,62491.00562,-84.235343574,33.773392908000005,10647
13,492257.0,16612898.0,756024.251,3740466.152,290.956,0.769,0.0889,46.583,62491.01884,-84.235343223,33.773393466,10647
13,492258.0,16612899.0,756024.268,3740466.158,290.476,0.765,0.07861,46.56399999999999,62491.018879999996,-84.235343039,33.773393516,10647
13,492259.0,16612900.0,756024.286,3740466.162,289.997,0.769,0.06831,46.551,62491.01891,-84.23534284899999,33.773393551,10647
13,492260.0,16612901.0,756024.292,3740466.198,289.518,0.761,0.05802,46.51,62491.018939999994,-84.235342771,33.773393866999996,10647
13,492344.0,16612985.0,756024.331,3740466.241,290.93,0.784,0.0888,46.227,62491.03216,-84.23534234,33.773394251999996,10647
13,492345.0,16612986.0,756024.347,3740466.248,290.454,0.765,0.07851,46.208,62491.03219,-84.23534216,33.773394305,10647
13,492346.0,16612987.0,756024.365,3740466.252,289.979,0.773,0.06821,46.195,62491.03223,-84.235341971,33.773394338,10647
13,492347.0,16612988.0,756024.382,3740466.256,289.504,0.761,0.057920000000000006,46.187,62491.03226,-84.235341784,33.773394371,10647
13,492430.0,16613071.0,756024.413,3740466.322,290.91,0.784,0.0888,45.881,62491.04547999999,-84.235341427,33.773394962,10647
13,492431.0,16613072.0,756024.431,3740466.327,290.437,0.757,0.07851,45.863,62491.04552000001,-84.235341241,33.773394997,10647
13,492432.0,16613073.0,756024.454,3740466.314,289.966,0.773,0.06821,45.868,62491.04555,-84.235340995,33.773394878000005,10647
13,492433.0,16613074.0,756024.464,3740466.336,289.494,0.776,0.057920000000000006,45.841,62491.04558,-84.235340873,33.773395074,10647
13,492519.0,16613160.0,756024.494,3740466.408,290.893,0.78,0.0889,45.528,62491.0588,-84.235340531,33.773395717,10647
13,492520.0,16613161.0,756024.511,3740466.413,290.425,0.757,0.07861,45.511,62491.05884,-84.235340347,33.773395752,10647
13,492521.0,16613162.0,756024.525,3740466.425,289.956,0.776,0.06831,45.489,62491.05887000001,-84.235340194,33.773395864,10647
13,492522.0,16613163.0,756024.541,3740466.431,289.489,0.765,0.05802,45.48,62491.0589,-84.235340014,33.773395906,10647
13,492606.0,16613247.0,756024.581,3740466.479,290.869,0.773,0.0888,45.192,62491.072120000004,-84.235339575,33.773396334,10647
13,492607.0,16613248.0,756024.594,3740466.494,290.403,0.757,0.07851,45.163999999999994,62491.07215,-84.235339431,33.773396465,10647
13,492608.0,16613249.0,756024.613,3740466.491,289.939,0.769,0.06821,45.159,62491.07219,-84.235339222,33.77339643,10647
13,492609.0,16613250.0,756024.622,3740466.518,289.474,0.773,0.057920000000000006,45.126000000000005,62491.07222,-84.235339125,33.773396678000005,10647
13,492692.0,16613333.0,756024.664,3740466.561,290.848,0.78,0.0888,44.845,62491.085439999995,-84.23533865899999,33.773397054,10647
13,492693.0,16613334.0,756024.684,3740466.554,290.387,0.765,0.07851,44.84,62491.085479999994,-84.235338436,33.773396979,10647
